period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
409,8.357597209578671,20,9.808427043026313,25,138.39522118060933,8,12,0.6666666666666666
410,8.378031432584976,20,9.808427043026313,21,138.35809027425518,7,12,0.5833333333333334
411,8.39846565559128,20,9.808427043026313,17,136.80152904476918,8,12,0.6666666666666666
410,8.378031432584976,16,7.8467416344210505,24,132.61038307043466,7,12,0.5833333333333334
409,8.357597209578671,16,7.8467416344210505,27,131.90741965794015,8,12,0.6666666666666666
412,8.418899878597585,20,9.808427043026313,13,131.6389518357893,9,12,0.75
411,8.39846565559128,16,7.8467416344210505,17,131.18676169165312,8,12,0.6666666666666666
415,8.4802025476165,20,9.808427043026313,400,131.1157842114721,8,11,0.7272727272727273
414,8.459768324610195,20,9.808427043026313,403,131.08941793029834,7,11,0.6363636363636364
205,4.189015716292488,20,9.808427043026313,21,130.7728554135268,12,23,0.5217391304347826
416,8.500636770622805,20,9.808427043026313,395,130.66265115510146,6,11,0.5454545454545454
417,8.52107099362911,20,9.808427043026313,389,128.65471915644176,6,11,0.5454545454545454
408,8.337162986572366,20,9.808427043026313,27,128.2660684028015,8,12,0.6666666666666666
413,8.43933410160389,20,9.808427043026313,406,126.672467045126,7,11,0.6363636363636364
412,8.418899878597585,16,7.8467416344210505,13,126.20494768159448,9,12,0.75
418,8.541505216635414,20,9.808427043026313,384,126.11965660792096,6,11,0.5454545454545454
206,4.209449939298793,20,9.808427043026313,13,125.76721744836051,13,23,0.5652173913043478
410,8.378031432584976,12,5.885056225815788,24,124.47473490287004,7,12,0.5833333333333334
416,8.500636770622805,16,7.8467416344210505,394,124.36019595812384,6,11,0.5454545454545454
205,4.189015716292488,16,7.8467416344210505,22,123.66643586390975,12,23,0.5217391304347826
415,8.4802025476165,16,7.8467416344210505,400,123.63784765343881,8,11,0.7272727272727273
417,8.52107099362911,16,7.8467416344210505,389,123.41971997188507,6,11,0.5454545454545454
414,8.459768324610195,16,7.8467416344210505,403,123.08645725534528,7,11,0.6363636363636364
411,8.39846565559128,12,5.885056225815788,20,122.70925308522777,8,12,0.6666666666666666
409,8.357597209578671,12,5.885056225815788,27,121.99536186584427,8,12,0.6666666666666666
408,8.337162986572366,16,7.8467416344210505,32,121.62594287383946,7,12,0.5833333333333334
183,3.739462810153782,20,9.808427043026313,14,121.18875909763346,16,26,0.6153846153846154
185,3.7803312561663915,20,9.808427043026313,166,121.17621413554863,14,25,0.56
406,8.296294540559757,20,9.808427043026313,21,121.00854242154207,7,12,0.5833333333333334
413,8.43933410160389,16,7.8467416344210505,10,120.70136670348867,9,12,0.75
419,8.56193943964172,20,9.808427043026313,376,120.62049544579575,7,11,0.6363636363636364
554,11.32055954549287,20,9.808427043026313,537,120.35358600489755,4,8,0.5
405,8.275860317553452,20,9.808427043026313,24,120.08426146938359,7,12,0.5833333333333334
204,4.168581493286183,20,9.808427043026313,27,119.89078519296453,14,23,0.6086956521739131
206,4.209449939298793,16,7.8467416344210505,16,119.8892467226792,13,23,0.5652173913043478
407,8.316728763566061,20,9.808427043026313,17,119.385413819494,7,12,0.5833333333333334
553,11.300125322486565,20,9.808427043026313,539,119.22133997162136,4,8,0.5
184,3.7598970331600867,20,9.808427043026313,4,119.08547780328146,13,26,0.5
207,4.229884162305098,20,9.808427043026313,196,118.76281476474749,11,22,0.5
208,4.250318385311402,20,9.808427043026313,187,118.75371032706526,10,22,0.45454545454545453
418,8.541505216635414,16,7.8467416344210505,382,118.3674194408928,7,11,0.6363636363636364
412,8.418899878597585,12,5.885056225815788,14,117.93765798567976,9,12,0.75
555,11.340993768499175,20,9.808427043026313,532,117.68284035347412,4,8,0.5
416,8.500636770622805,12,5.885056225815788,393,117.15616069373725,6,11,0.5454545454545454
552,11.27969109948026,20,9.808427043026313,541,116.9768211585829,4,8,0.5
183,3.739462810153782,16,7.8467416344210505,17,116.8879770123515,15,26,0.5769230769230769
420,8.582373662648024,20,9.808427043026313,370,116.72996926977086,7,11,0.6363636363636364
549,11.218388430461346,20,9.808427043026313,14,116.42520208638895,7,9,0.7777777777777778
415,8.4802025476165,12,5.885056225815788,396,116.30446014570384,6,11,0.5454545454545454
550,11.23882265346765,20,9.808427043026313,10,116.16605482832834,6,9,0.6666666666666666
417,8.52107099362911,12,5.885056225815788,389,116.04076564880778,6,11,0.5454545454545454
389,7.948912749452575,20,9.808427043026313,105,115.90013807578994,3,12,0.25
548,11.19795420745504,20,9.808427043026313,17,115.82009444541059,7,9,0.7777777777777778
419,8.56193943964172,16,7.8467416344210505,377,115.5510990362267,7,11,0.6363636363636364
404,8.255426094547147,20,9.808427043026313,27,115.06123629205848,8,12,0.6666666666666666
554,11.32055954549287,16,7.8467416344210505,537,114.9839648494688,4,8,0.5
394,8.051083864484099,20,9.808427043026313,85,114.8080215900453,4,12,0.3333333333333333
407,8.316728763566061,16,7.8467416344210505,36,114.78198111055097,7,12,0.5833333333333334
414,8.459768324610195,12,5.885056225815788,403,114.44272393816625,7,11,0.6363636363636364
556,11.36142799150548,20,9.808427043026313,533,114.34559514616714,5,8,0.625
548,11.19795420745504,16,7.8467416344210505,20,114.28683886469153,7,9,0.7777777777777778
205,4.189015716292488,12,5.885056225815788,23,114.23228994791735,12,23,0.5217391304347826
408,8.337162986572366,12,5.885056225815788,32,114.03010422883294,7,12,0.5833333333333334
395,8.071518087490404,20,9.808427043026313,80,113.9163104281562,5,12,0.4166666666666667
547,11.177519984448736,20,9.808427043026313,20,113.91460912948533,7,9,0.7777777777777778
553,11.300125322486565,16,7.8467416344210505,539,113.54062907940977,4,8,0.5
185,3.7803312561663915,16,7.8467416344210505,166,113.42562139124449,14,25,0.56
393,8.030649641477794,20,9.808427043026313,89,113.28984863067518,4,12,0.3333333333333333
396,8.091952310496708,20,9.808427043026313,77,113.20083880287112,5,12,0.4166666666666667
549,11.218388430461346,16,7.8467416344210505,16,112.8849406042613,7,9,0.7777777777777778
410,8.378031432584976,8,3.9233708172105253,24,112.82580864691015,8,12,0.6666666666666666
547,11.177519984448736,16,7.8467416344210505,23,112.75286165837161,7,9,0.7777777777777778
184,3.7598970331600867,16,7.8467416344210505,4,112.72403379327356,14,26,0.5384615384615384
411,8.39846565559128,8,3.9233708172105253,20,112.67330423918682,9,12,0.75
555,11.340993768499175,16,7.8467416344210505,532,112.53834572080132,4,8,0.5
413,8.43933410160389,12,5.885056225815788,9,112.26452429131307,9,12,0.75
398,8.132820756509318,20,9.808427043026313,53,112.25011212928973,4,12,0.3333333333333333
397,8.112386533503013,20,9.808427043026313,57,112.22401136948781,4,12,0.3333333333333333
209,4.270752608317707,20,9.808427043026313,176,112.10798029288831,10,22,0.45454545454545453
557,11.381862214511784,20,9.808427043026313,530,111.96597413045258,5,8,0.625
389,7.948912749452575,16,7.8467416344210505,105,111.95127502968715,3,12,0.25
275,5.619411326733825,20,9.808427043026313,11,111.7009583667328,12,17,0.7058823529411765
390,7.9693469724588795,20,9.808427043026313,101,111.70071866363251,3,12,0.25
550,11.23882265346765,16,7.8467416344210505,10,111.66285022516949,6,9,0.6666666666666666
129,2.6360147678133217,20,9.808427043026313,96,111.4930357019236,18,36,0.5
395,8.071518087490404,16,7.8467416344210505,82,111.44272224567145,4,12,0.3333333333333333
418,8.541505216635414,12,5.885056225815788,382,111.37709355280252,7,11,0.6363636363636364
208,4.250318385311402,16,7.8467416344210505,187,111.2421341185717,10,22,0.45454545454545453
399,8.153254979515623,20,9.808427043026313,49,111.19117703477337,4,12,0.3333333333333333
274,5.59897710372752,20,9.808427043026313,17,110.98894805817692,13,17,0.7647058823529411
203,4.148147270279878,20,9.808427043026313,21,110.93547311480292,14,23,0.6086956521739131
421,8.602807885654329,20,9.808427043026313,365,110.9269491550034,7,11,0.6363636363636364
126,2.574712098794407,20,9.808427043026313,23,110.77792020481853,23,37,0.6216216216216216
394,8.051083864484099,16,7.8467416344210505,87,110.71405778391573,4,12,0.3333333333333333
406,8.296294540559757,16,7.8467416344210505,21,110.50443617234087,7,12,0.5833333333333334
391,7.989781195465184,20,9.808427043026313,95,110.45981425881945,4,12,0.3333333333333333
206,4.209449939298793,12,5.885056225815788,15,110.43160257337655,13,23,0.5652173913043478
552,11.27969109948026,16,7.8467416344210505,541,110.4240270600286,4,8,0.5
409,8.357597209578671,8,3.9233708172105253,27,110.33944770201363,8,12,0.6666666666666666
420,8.582373662648024,16,7.8467416344210505,372,110.27863041833336,7,11,0.6363636363636364
393,8.030649641477794,16,7.8467416344210505,91,110.16416671320623,4,12,0.3333333333333333
388,7.92847852644627,16,7.8467416344210505,112,110.11317282269879,3,12,0.25
551,11.259256876473955,20,9.808427043026313,5,110.1114470897265,5,9,0.5555555555555556
186,3.8007654791726964,20,9.808427043026313,150,110.06666337499783,13,25,0.52
204,4.168581493286183,16,7.8467416344210505,32,110.04305103441384,14,23,0.6086956521739131
405,8.275860317553452,16,7.8467416344210505,22,109.92105400492,7,12,0.5833333333333334
207,4.229884162305098,16,7.8467416344210505,196,109.88078723225743,11,22,0.5
554,11.32055954549287,12,5.885056225815788,537,109.78027089302999,4,8,0.5
274,5.59897710372752,16,7.8467416344210505,20,109.71317285146964,12,17,0.7058823529411765
390,7.9693469724588795,16,7.8467416344210505,103,109.50383510979425,3,12,0.25
556,11.36142799150548,16,7.8467416344210505,526,109.38500933726863,4,8,0.5
128,2.615580544807017,20,9.808427043026313,109,109.26837977270314,22,36,0.6111111111111112
558,11.402296437518089,20,9.808427043026313,528,109.09604055840222,5,8,0.625
202,4.1277130472735735,20,9.808427043026313,24,109.0890796760728,14,23,0.6086956521739131
546,11.157085761442431,20,9.808427043026313,23,108.88074626355197,7,9,0.7777777777777778
641,13.098336947041389,20,9.808427043026313,102,108.8228128170706,5,8,0.625
